pair_a,pair_b,bbox_overlap_candidate,exact_overlap_volume_mm3,minimum_distance_mm,clearance_threshold_mm,audit_status,notes
right_y_axis_module,cable_chain_fixed_anchor,no,,199.821942,5.0,ok,
right_y_axis_module,cable_chain_moving_anchor,no,,537.052142,5.0,ok,
right_y_axis_module,moving_cable_bundle,no,,439.496230,5.0,ok,
right_y_axis_module,scanner_cable_stub,no,,622.613318,5.0,ok,
right_y_axis_module,photoelectric_cable_stub,no,,551.855996,5.0,ok,
right_y_axis_module,motor_cable_stubs,yes,,,5.0,allowed_mount_contact,expected cable route anchor/contact or local stub connection
right_y_axis_module,fixed_sensor_cable_stubs,no,,13.665104,5.0,ok,
right_y_axis_module,cable_clamps,no,,248.298565,5.0,ok,
right_y_axis_module,cable_chain_mounting_tabs_usage,no,,191.289578,5.0,ok,
x_axis_module_on_gantry,rear_fixed_cable_tray,no,,460.777710,5.0,ok,
x_axis_module_on_gantry,control_box_cable_gland_stubs,no,,502.559842,5.0,ok,
x_axis_module_on_gantry,main_cable_chain_links,no,,336.325044,5.0,ok,
x_axis_module_on_gantry,cable_chain_fixed_anchor,no,,330.059842,5.0,ok,
x_axis_module_on_gantry,cable_chain_moving_anchor,no,,342.059842,5.0,ok,
x_axis_module_on_gantry,moving_cable_bundle,no,,9.559842,5.0,ok,
x_axis_module_on_gantry,scanner_cable_stub,no,,77.059842,5.0,ok,
x_axis_module_on_gantry,photoelectric_cable_stub,no,,67.059842,5.0,ok,
x_axis_module_on_gantry,motor_cable_stubs,no,,19.559842,5.0,ok,
x_axis_module_on_gantry,fixed_sensor_cable_stubs,no,,355.033228,5.0,ok,
x_axis_module_on_gantry,cable_clamps,no,,46.093121,5.0,ok,
x_axis_module_on_gantry,cable_chain_mounting_tabs_usage,no,,9.059842,5.0,ok,
z_axis_module,rear_fixed_cable_tray,no,,430.000000,5.0,ok,
z_axis_module,control_box_cable_gland_stubs,no,,559.522886,5.0,ok,
z_axis_module,main_cable_chain_links,no,,304.000000,5.0,ok,
