run_id,event_id,sample_id,event_type,state,related_category,related_box_id,x_mm,y_mm,z_mm,notes
forced_manual_review_full,forced_manual_review_full_0005_MBOX-005_scan_event_7,MBOX-005,scan_event,SCAN_BARCODE,,manual_review_bin,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0005_MBOX-005_place_to_manual_review_11,MBOX-005,place_to_manual_review,PLACE_TUBE,,manual_review_bin,-208.000,-286.000,70.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0006_MBOX-006_scan_event_7,MBOX-006,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0006_MBOX-006_place_to_category_output_11,MBOX-006,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,118.000,212.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0007_MBOX-007_scan_event_7,MBOX-007,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0007_MBOX-007_place_to_category_output_11,MBOX-007,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,328.000,212.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0008_MBOX-008_scan_event_7,MBOX-008,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0008_MBOX-008_place_to_category_output_11,MBOX-008,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,118.000,2.000,70.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0009_MBOX-009_scan_event_7,MBOX-009,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0009_MBOX-009_place_to_category_output_11,MBOX-009,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,328.000,2.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0010_MBOX-010_scan_event_7,MBOX-010,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0010_MBOX-010_place_to_category_output_11,MBOX-010,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,146.000,212.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0011_MBOX-011_scan_event_7,MBOX-011,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0011_MBOX-011_place_to_category_output_11,MBOX-011,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,356.000,212.000,70.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0012_MBOX-012_scan_event_7,MBOX-012,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0012_MBOX-012_place_to_category_output_11,MBOX-012,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,146.000,2.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0013_MBOX-013_scan_event_7,MBOX-013,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0013_MBOX-013_place_to_category_output_11,MBOX-013,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,356.000,2.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0014_MBOX-014_scan_event_7,MBOX-014,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0014_MBOX-014_place_to_category_output_11,MBOX-014,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,174.000,212.000,70.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0015_MBOX-015_scan_event_7,MBOX-015,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0015_MBOX-015_place_to_category_output_11,MBOX-015,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,384.000,212.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0016_MBOX-016_scan_event_7,MBOX-016,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0016_MBOX-016_place_to_category_output_11,MBOX-016,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,174.000,2.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0017_MBOX-017_scan_event_7,MBOX-017,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0017_MBOX-017_place_to_category_output_11,MBOX-017,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,384.000,2.000,70.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0018_MBOX-018_scan_event_7,MBOX-018,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0018_MBOX-018_place_to_category_output_11,MBOX-018,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,202.000,212.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0019_MBOX-019_scan_event_7,MBOX-019,scan_event,SCAN_BARCODE,,manual_review_bin,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0019_MBOX-019_place_to_manual_review_11,MBOX-019,place_to_manual_review,PLACE_TUBE,,manual_review_bin,-180.000,-286.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0020_MBOX-020_scan_event_7,MBOX-020,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0020_MBOX-020_place_to_category_output_11,MBOX-020,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,412.000,212.000,70.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0021_MBOX-021_scan_event_7,MBOX-021,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0021_MBOX-021_place_to_category_output_11,MBOX-021,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,202.000,2.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0022_MBOX-022_scan_event_7,MBOX-022,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0022_MBOX-022_place_to_category_output_11,MBOX-022,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,412.000,2.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0023_MBOX-023_scan_event_7,MBOX-023,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0023_MBOX-023_place_to_category_output_11,MBOX-023,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,230.000,212.000,70.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0024_MBOX-024_scan_event_7,MBOX-024,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0024_MBOX-024_place_to_category_output_11,MBOX-024,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,440.000,212.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0025_MBOX-025_scan_event_7,MBOX-025,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0025_MBOX-025_place_to_category_output_11,MBOX-025,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,230.000,2.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0026_MBOX-026_scan_event_7,MBOX-026,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0026_MBOX-026_place_to_category_output_11,MBOX-026,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,440.000,2.000,70.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0027_MBOX-027_scan_event_7,MBOX-027,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0027_MBOX-027_place_to_category_output_11,MBOX-027,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,90.000,184.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0028_MBOX-028_scan_event_7,MBOX-028,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0028_MBOX-028_place_to_category_output_11,MBOX-028,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,300.000,184.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0029_MBOX-029_scan_event_7,MBOX-029,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0029_MBOX-029_place_to_category_output_11,MBOX-029,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,90.000,-26.000,70.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0030_MBOX-030_scan_event_7,MBOX-030,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0030_MBOX-030_place_to_category_output_11,MBOX-030,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,300.000,-26.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0031_MBOX-031_scan_event_7,MBOX-031,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0031_MBOX-031_place_to_category_output_11,MBOX-031,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,118.000,184.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0032_MBOX-032_scan_event_7,MBOX-032,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0032_MBOX-032_place_to_category_output_11,MBOX-032,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,328.000,184.000,70.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0033_MBOX-033_scan_event_7,MBOX-033,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0033_MBOX-033_place_to_category_output_11,MBOX-033,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,118.000,-26.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0034_MBOX-034_scan_event_7,MBOX-034,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0034_MBOX-034_place_to_category_output_11,MBOX-034,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,328.000,-26.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0035_MBOX-035_scan_event_7,MBOX-035,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0035_MBOX-035_place_to_category_output_11,MBOX-035,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,146.000,184.000,70.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0036_MBOX-036_scan_event_7,MBOX-036,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0036_MBOX-036_place_to_category_output_11,MBOX-036,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,356.000,184.000,45.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0037_MBOX-037_scan_event_7,MBOX-037,scan_event,SCAN_BARCODE,,manual_review_bin,-140.000,60.000,75.000,trajectory event
forced_manual_review_full,forced_manual_review_full_0037_MBOX-037_PAUSE_ALARM_8,MBOX-037,PAUSE_ALARM,PAUSE_ALARM,,manual_review_bin,-140.000,60.000,200.000,trajectory event
forced_category_A_full,forced_category_A_full_EVENT_001,,category_A_hold,category_A_hold,A,category_A_output_box,-140.000,60.000,200.000,category output capacity reached; normal sample is not routed to manual review
forced_category_A_full,forced_category_A_full_EVENT_002,,clear_or_replace_category_A_output_box,category_A_available,A,category_A_output_box,90.000,212.000,200.000,operator clears/replaces full output box before resuming pending samples
forced_category_A_full,forced_category_A_full_EVENT_003,,resume_category_A,pending_queue_released,A,category_A_output_box,90.000,212.000,200.000,system resumes held category and processes queued samples
forced_manual_review_full,forced_manual_review_full_EVENT_001,,manual_review_full_alarm,PAUSE_ALARM,manual_review,manual_review_bin,-140.000,60.000,200.000,barcode_invalid requires manual review but no slot is available
