scenario_id,task_id,tube_id,waypoint_index,waypoint_name,x_mm,y_mm,z_mm,gripper_state,sample_category,target_type,target_box_id,source_slot_id,state_machine_status,notes
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,1,home_safe,0.0,0.0,190.0,open,category_C,output_box,output_box_C,R1C3,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,2,move_xy_above_pick,-10.0,-170.0,190.0,open,category_C,output_box,output_box_C,R1C3,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,3,descend_to_pick,-10.0,-170.0,145.0,open,category_C,output_box,output_box_C,R1C3,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,4,grip_close,-10.0,-170.0,145.0,closed,category_C,output_box,output_box_C,R1C3,completed_output,gripper action
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,5,lift_to_safe_z,-10.0,-170.0,190.0,closed,category_C,output_box,output_box_C,R1C3,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_C,output_box,output_box_C,R1C3,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_C,output_box,output_box_C,R1C3,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,8,scan_wait,0.0,20.0,155.0,closed,category_C,output_box,output_box_C,R1C3,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_C,output_box,output_box_C,R1C3,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,10,move_xy_above_place,280.0,10.0,190.0,closed,category_C,output_box,output_box_C,R1C3,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,11,descend_to_place,280.0,10.0,135.0,closed,category_C,output_box,output_box_C,R1C3,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,12,grip_open,280.0,10.0,135.0,open,category_C,output_box,output_box_C,R1C3,completed_output,release tube
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,13,lift_to_safe_z_after_place,280.0,10.0,190.0,open,category_C,output_box,output_box_C,R1C3,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,1,home_safe,0.0,0.0,190.0,open,category_D,output_box,output_box_D,R1C5,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,2,move_xy_above_pick,40.0,-170.0,190.0,open,category_D,output_box,output_box_D,R1C5,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,3,descend_to_pick,40.0,-170.0,145.0,open,category_D,output_box,output_box_D,R1C5,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,4,grip_close,40.0,-170.0,145.0,closed,category_D,output_box,output_box_D,R1C5,completed_output,gripper action
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,5,lift_to_safe_z,40.0,-170.0,190.0,closed,category_D,output_box,output_box_D,R1C5,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_D,output_box,output_box_D,R1C5,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_D,output_box,output_box_D,R1C5,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,8,scan_wait,0.0,20.0,155.0,closed,category_D,output_box,output_box_D,R1C5,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_D,output_box,output_box_D,R1C5,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,10,move_xy_above_place,430.0,10.0,190.0,closed,category_D,output_box,output_box_D,R1C5,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,11,descend_to_place,430.0,10.0,135.0,closed,category_D,output_box,output_box_D,R1C5,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,12,grip_open,430.0,10.0,135.0,open,category_D,output_box,output_box_D,R1C5,completed_output,release tube
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,13,lift_to_safe_z_after_place,430.0,10.0,190.0,open,category_D,output_box,output_box_D,R1C5,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,1,home_safe,0.0,0.0,190.0,open,category_B,output_box,output_box_B,R2C3,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,2,move_xy_above_pick,-10.0,-145.0,190.0,open,category_B,output_box,output_box_B,R2C3,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,3,descend_to_pick,-10.0,-145.0,145.0,open,category_B,output_box,output_box_B,R2C3,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,4,grip_close,-10.0,-145.0,145.0,closed,category_B,output_box,output_box_B,R2C3,completed_output,gripper action
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,5,lift_to_safe_z,-10.0,-145.0,190.0,closed,category_B,output_box,output_box_B,R2C3,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_B,output_box,output_box_B,R2C3,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_B,output_box,output_box_B,R2C3,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,8,scan_wait,0.0,20.0,155.0,closed,category_B,output_box,output_box_B,R2C3,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_B,output_box,output_box_B,R2C3,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,10,move_xy_above_place,455.0,-170.0,190.0,closed,category_B,output_box,output_box_B,R2C3,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,11,descend_to_place,455.0,-170.0,135.0,closed,category_B,output_box,output_box_B,R2C3,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,12,grip_open,455.0,-170.0,135.0,open,category_B,output_box,output_box_B,R2C3,completed_output,release tube
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,13,lift_to_safe_z_after_place,455.0,-170.0,190.0,open,category_B,output_box,output_box_B,R2C3,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,1,home_safe,0.0,0.0,190.0,open,category_C,output_box,output_box_C,R2C4,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,2,move_xy_above_pick,15.0,-145.0,190.0,open,category_C,output_box,output_box_C,R2C4,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,3,descend_to_pick,15.0,-145.0,145.0,open,category_C,output_box,output_box_C,R2C4,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,4,grip_close,15.0,-145.0,145.0,closed,category_C,output_box,output_box_C,R2C4,completed_output,gripper action
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,5,lift_to_safe_z,15.0,-145.0,190.0,closed,category_C,output_box,output_box_C,R2C4,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_C,output_box,output_box_C,R2C4,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_C,output_box,output_box_C,R2C4,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,8,scan_wait,0.0,20.0,155.0,closed,category_C,output_box,output_box_C,R2C4,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_C,output_box,output_box_C,R2C4,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,10,move_xy_above_place,305.0,10.0,190.0,closed,category_C,output_box,output_box_C,R2C4,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,11,descend_to_place,305.0,10.0,135.0,closed,category_C,output_box,output_box_C,R2C4,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,12,grip_open,305.0,10.0,135.0,open,category_C,output_box,output_box_C,R2C4,completed_output,release tube
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,13,lift_to_safe_z_after_place,305.0,10.0,190.0,open,category_C,output_box,output_box_C,R2C4,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,1,home_safe,0.0,0.0,190.0,open,category_D,output_box,output_box_D,R2C5,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,2,move_xy_above_pick,40.0,-145.0,190.0,open,category_D,output_box,output_box_D,R2C5,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,3,descend_to_pick,40.0,-145.0,145.0,open,category_D,output_box,output_box_D,R2C5,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,4,grip_close,40.0,-145.0,145.0,closed,category_D,output_box,output_box_D,R2C5,completed_output,gripper action
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,5,lift_to_safe_z,40.0,-145.0,190.0,closed,category_D,output_box,output_box_D,R2C5,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_D,output_box,output_box_D,R2C5,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_D,output_box,output_box_D,R2C5,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,8,scan_wait,0.0,20.0,155.0,closed,category_D,output_box,output_box_D,R2C5,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_D,output_box,output_box_D,R2C5,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,10,move_xy_above_place,455.0,10.0,190.0,closed,category_D,output_box,output_box_D,R2C5,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,11,descend_to_place,455.0,10.0,135.0,closed,category_D,output_box,output_box_D,R2C5,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,12,grip_open,455.0,10.0,135.0,open,category_D,output_box,output_box_D,R2C5,completed_output,release tube
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,13,lift_to_safe_z_after_place,455.0,10.0,190.0,open,category_D,output_box,output_box_D,R2C5,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,1,home_safe,0.0,0.0,190.0,open,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,safe home above rack/tube top
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,2,move_xy_above_pick,-35.0,-120.0,190.0,open,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,XY move only at safe_z
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,3,descend_to_pick,-35.0,-120.0,145.0,open,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,4,grip_close,-35.0,-120.0,145.0,closed,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,gripper action
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,5,lift_to_safe_z,-35.0,-120.0,190.0,closed,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,lift before XY travel
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,scan alignment placeholder
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,8,scan_wait,0.0,20.0,155.0,closed,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,lift before place XY
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,10,move_xy_above_place,-370.0,275.0,190.0,closed,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,XY place move at safe_z
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,11,descend_to_place,-370.0,275.0,135.0,closed,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,Z descend allowed at place target
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,12,grip_open,-370.0,275.0,135.0,open,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,release tube
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,13,lift_to_safe_z_after_place,-370.0,275.0,190.0,open,category_B,manual_review,manual_review_01,R3C2,completed_manual_review,return to safe_z after place
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,1,home_safe,0.0,0.0,190.0,open,category_B,output_box,output_box_B,R3C3,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,2,move_xy_above_pick,-10.0,-120.0,190.0,open,category_B,output_box,output_box_B,R3C3,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,3,descend_to_pick,-10.0,-120.0,145.0,open,category_B,output_box,output_box_B,R3C3,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,4,grip_close,-10.0,-120.0,145.0,closed,category_B,output_box,output_box_B,R3C3,completed_output,gripper action
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,5,lift_to_safe_z,-10.0,-120.0,190.0,closed,category_B,output_box,output_box_B,R3C3,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_B,output_box,output_box_B,R3C3,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_B,output_box,output_box_B,R3C3,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,8,scan_wait,0.0,20.0,155.0,closed,category_B,output_box,output_box_B,R3C3,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_B,output_box,output_box_B,R3C3,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,10,move_xy_above_place,330.0,-145.0,190.0,closed,category_B,output_box,output_box_B,R3C3,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,11,descend_to_place,330.0,-145.0,135.0,closed,category_B,output_box,output_box_B,R3C3,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,12,grip_open,330.0,-145.0,135.0,open,category_B,output_box,output_box_B,R3C3,completed_output,release tube
forced_category_A_full,TASK-7B1-029,TUBE-7B1-029,13,lift_to_safe_z_after_place,330.0,-145.0,190.0,open,category_B,output_box,output_box_B,R3C3,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,1,home_safe,0.0,0.0,190.0,open,category_C,output_box,output_box_C,R3C5,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,2,move_xy_above_pick,40.0,-120.0,190.0,open,category_C,output_box,output_box_C,R3C5,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,3,descend_to_pick,40.0,-120.0,145.0,open,category_C,output_box,output_box_C,R3C5,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,4,grip_close,40.0,-120.0,145.0,closed,category_C,output_box,output_box_C,R3C5,completed_output,gripper action
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,5,lift_to_safe_z,40.0,-120.0,190.0,closed,category_C,output_box,output_box_C,R3C5,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_C,output_box,output_box_C,R3C5,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_C,output_box,output_box_C,R3C5,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,8,scan_wait,0.0,20.0,155.0,closed,category_C,output_box,output_box_C,R3C5,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_C,output_box,output_box_C,R3C5,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,10,move_xy_above_place,180.0,35.0,190.0,closed,category_C,output_box,output_box_C,R3C5,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,11,descend_to_place,180.0,35.0,135.0,closed,category_C,output_box,output_box_C,R3C5,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,12,grip_open,180.0,35.0,135.0,open,category_C,output_box,output_box_C,R3C5,completed_output,release tube
forced_category_A_full,TASK-7B1-030,TUBE-7B1-030,13,lift_to_safe_z_after_place,180.0,35.0,190.0,open,category_C,output_box,output_box_C,R3C5,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,1,home_safe,0.0,0.0,190.0,open,category_D,output_box,output_box_D,R3C6,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,2,move_xy_above_pick,65.0,-120.0,190.0,open,category_D,output_box,output_box_D,R3C6,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,3,descend_to_pick,65.0,-120.0,145.0,open,category_D,output_box,output_box_D,R3C6,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,4,grip_close,65.0,-120.0,145.0,closed,category_D,output_box,output_box_D,R3C6,completed_output,gripper action
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,5,lift_to_safe_z,65.0,-120.0,190.0,closed,category_D,output_box,output_box_D,R3C6,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_D,output_box,output_box_D,R3C6,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_D,output_box,output_box_D,R3C6,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,8,scan_wait,0.0,20.0,155.0,closed,category_D,output_box,output_box_D,R3C6,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_D,output_box,output_box_D,R3C6,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,10,move_xy_above_place,330.0,35.0,190.0,closed,category_D,output_box,output_box_D,R3C6,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,11,descend_to_place,330.0,35.0,135.0,closed,category_D,output_box,output_box_D,R3C6,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,12,grip_open,330.0,35.0,135.0,open,category_D,output_box,output_box_D,R3C6,completed_output,release tube
forced_category_A_full,TASK-7B1-031,TUBE-7B1-031,13,lift_to_safe_z_after_place,330.0,35.0,190.0,open,category_D,output_box,output_box_D,R3C6,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,1,home_safe,0.0,0.0,190.0,open,category_B,output_box,output_box_B,R4C3,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,2,move_xy_above_pick,-10.0,-95.0,190.0,open,category_B,output_box,output_box_B,R4C3,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,3,descend_to_pick,-10.0,-95.0,145.0,open,category_B,output_box,output_box_B,R4C3,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,4,grip_close,-10.0,-95.0,145.0,closed,category_B,output_box,output_box_B,R4C3,completed_output,gripper action
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,5,lift_to_safe_z,-10.0,-95.0,190.0,closed,category_B,output_box,output_box_B,R4C3,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_B,output_box,output_box_B,R4C3,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_B,output_box,output_box_B,R4C3,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,8,scan_wait,0.0,20.0,155.0,closed,category_B,output_box,output_box_B,R4C3,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_B,output_box,output_box_B,R4C3,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,10,move_xy_above_place,355.0,-145.0,190.0,closed,category_B,output_box,output_box_B,R4C3,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,11,descend_to_place,355.0,-145.0,135.0,closed,category_B,output_box,output_box_B,R4C3,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,12,grip_open,355.0,-145.0,135.0,open,category_B,output_box,output_box_B,R4C3,completed_output,release tube
forced_category_A_full,TASK-7B1-033,TUBE-7B1-033,13,lift_to_safe_z_after_place,355.0,-145.0,190.0,open,category_B,output_box,output_box_B,R4C3,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,1,home_safe,0.0,0.0,190.0,open,category_C,output_box,output_box_C,R4C4,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,2,move_xy_above_pick,15.0,-95.0,190.0,open,category_C,output_box,output_box_C,R4C4,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,3,descend_to_pick,15.0,-95.0,145.0,open,category_C,output_box,output_box_C,R4C4,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,4,grip_close,15.0,-95.0,145.0,closed,category_C,output_box,output_box_C,R4C4,completed_output,gripper action
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,5,lift_to_safe_z,15.0,-95.0,190.0,closed,category_C,output_box,output_box_C,R4C4,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_C,output_box,output_box_C,R4C4,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_C,output_box,output_box_C,R4C4,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,8,scan_wait,0.0,20.0,155.0,closed,category_C,output_box,output_box_C,R4C4,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_C,output_box,output_box_C,R4C4,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,10,move_xy_above_place,205.0,35.0,190.0,closed,category_C,output_box,output_box_C,R4C4,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,11,descend_to_place,205.0,35.0,135.0,closed,category_C,output_box,output_box_C,R4C4,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,12,grip_open,205.0,35.0,135.0,open,category_C,output_box,output_box_C,R4C4,completed_output,release tube
forced_category_A_full,TASK-7B1-034,TUBE-7B1-034,13,lift_to_safe_z_after_place,205.0,35.0,190.0,open,category_C,output_box,output_box_C,R4C4,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-035,TUBE-7B1-035,1,home_safe,0.0,0.0,190.0,open,category_D,output_box,output_box_D,R1C1,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-035,TUBE-7B1-035,2,move_xy_above_pick,-240.0,-10.0,190.0,open,category_D,output_box,output_box_D,R1C1,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-035,TUBE-7B1-035,3,descend_to_pick,-240.0,-10.0,145.0,open,category_D,output_box,output_box_D,R1C1,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-035,TUBE-7B1-035,4,grip_close,-240.0,-10.0,145.0,closed,category_D,output_box,output_box_D,R1C1,completed_output,gripper action
forced_category_A_full,TASK-7B1-035,TUBE-7B1-035,5,lift_to_safe_z,-240.0,-10.0,190.0,closed,category_D,output_box,output_box_D,R1C1,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-035,TUBE-7B1-035,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_D,output_box,output_box_D,R1C1,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-035,TUBE-7B1-035,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_D,output_box,output_box_D,R1C1,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-035,TUBE-7B1-035,8,scan_wait,0.0,20.0,155.0,closed,category_D,output_box,output_box_D,R1C1,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-035,TUBE-7B1-035,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_D,output_box,output_box_D,R1C1,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-035,TUBE-7B1-035,10,move_xy_above_place,355.0,35.0,190.0,closed,category_D,output_box,output_box_D,R1C1,completed_output,XY place move at safe_z
